MSN,YYYYMM,Value,Column_Order,Description,Unit
GECCBUS,200804,1.213,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200805,1.254,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200806,1.213,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200807,1.254,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200808,1.254,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200809,1.213,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200810,1.254,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200811,1.213,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200812,1.254,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200813,14.8,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200901,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200902,1.281,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200903,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200904,1.373,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200905,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200906,1.373,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200907,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200908,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200909,1.373,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200910,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200911,1.373,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200912,1.418,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,200913,16.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201001,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201002,1.419,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201003,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201004,1.521,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201005,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201006,1.521,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201007,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201008,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201009,1.521,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201010,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201011,1.521,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201012,1.571,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201013,18.5,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201101,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201102,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201103,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201104,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201105,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201106,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201107,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201108,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201109,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201110,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201111,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201112,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201113,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201201,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201202,1.561,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201203,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201204,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201205,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201206,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201207,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201208,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201209,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201210,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201211,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201212,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201213,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201301,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201302,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201303,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201304,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201305,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201306,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201307,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201308,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201309,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201310,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201311,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201312,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201313,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201401,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201402,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201403,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201404,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201405,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201406,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201407,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201408,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201409,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201410,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201411,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201412,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201413,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201501,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201502,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201503,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201504,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201505,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201506,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201507,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201508,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201509,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201510,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201511,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201512,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201513,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201601,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201602,1.561,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201603,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201604,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201605,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201606,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201607,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201608,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201609,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201610,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201611,1.615,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201612,1.669,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201613,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201701,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201702,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201703,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201704,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201705,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201706,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201707,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201708,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201709,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201710,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201711,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201712,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201713,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201801,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201802,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201803,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201804,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201805,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201806,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201807,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201808,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201809,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201810,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201811,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201812,1.787,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201813,19.814,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201901,1.817,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201902,1.65,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201903,1.824,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201904,1.711,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201905,1.801,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201906,1.735,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201907,1.787,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201908,1.778,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201909,1.72,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201910,1.803,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201911,1.763,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201912,1.819,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,201913,21.207,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202001,1.789,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202002,1.701,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202003,1.816,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202004,1.749,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202005,1.801,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202006,1.73,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202007,1.772,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202008,1.772,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202009,1.73,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202010,1.8,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202011,1.754,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202012,1.819,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202013,21.232,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202101,1.823,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202102,1.646,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202103,1.732,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202104,1.746,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202105,1.847,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202106,1.757,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202107,1.807,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202108,1.815,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202109,1.765,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202110,1.838,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202111,1.769,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202112,1.867,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202113,21.412,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202201,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202202,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202203,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202204,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202205,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202206,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202207,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202208,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202209,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202210,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202211,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202212,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202213,19.7,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202301,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202302,1.511,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202303,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202304,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202305,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202306,1.619,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202307,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
GECCBUS,202308,1.673,6,Geothermal Energy Consumed by the Commercial Sector,Trillion Btu
